evidence_id,source_key,source_record_id,source_status,source_url,property_key,geo_id,address,property_name,organization,equipment_type,evidence_confidence,signal_type,event_date,priority,description
permit:cleared:24 220059 PLB:01:chiller,toronto_building_permits_cleared,cleared:24 220059 PLB:01,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:8535820,8535820,2 BLOOR ST E,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2026-07-28,,Revision 01: revision see attached bubbled drawings and revision narrative.Plumbing - Interior alterations to basement level B1 to replace chiller plant and create temporary opening for future plant replacement at street level to accommodate construction activities | Building Permit Related(PS) | Plumbing(PS) | Office | Office | Office
permit:active:04 103596 HVA:00:chiller,toronto_building_permits_active,active:04 103596 HVA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:855387,855387,27 QUEEN ST E,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,2004-03-10,,HVAC - Build penthouse addition (to house air conditioning unit/chiller) - Addition(s) Install chiller unit | Building Permit Related(MS) | Mechanical(MS) | Multiple Use/Non Residential
permit:active:97 024979 HVA:00:chiller,toronto_building_permits_active,active:97 024979 HVA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:856375,856375,100 QUEEN ST W,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,1997-12-18,,H.V.A.C. REMOVE OLD CHILLER AND INSTALL NEW CHILLER. EDC | Unknown | Mechanical(MS) | Unknown
permit:cleared:10 164766 BLD:00:chiller,toronto_building_permits_cleared,cleared:10 164766 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:856376,856376,123 QUEEN ST W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2018-07-30,,"Interior alterations to chiller room on level 3B of Sheraton Centre. | Interior Alterations | Building Additions/Alterations | Mixed Use Non Res (Hotel, Commercial) | Same | Multiple Use/Non Residential"
permit:cleared:15 122874 MSA:00:chiller,toronto_building_permits_cleared,cleared:15 122874 MSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:8676857,8676857,40 KING ST W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2017-06-02,,Permit to replace existing Chiller units & Pumps at P4 Level of existing Office Building. | Alter: Boiler/Furnace/AC Replacement | Mechanical(MS) | Office | Office | Office
permit:cleared:15 122874 MSA:02:chiller,toronto_building_permits_cleared,cleared:15 122874 MSA:02,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:8676857,8676857,40 KING ST W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2017-06-02,,"Revision #2: Demo 6 and install 8 new chillers, water based, inside, mechanical room, basement.Revision # 01 - To include five chillers and three templifier chillers as per the attached drawings.Permit to replace existing Chiller units & Pumps at P4 Level of existing Office Building. | Alter: Boiler/Furnace/AC Replacement | Mechanical(MS) | Office | Office | Office"
permit:cleared:17 132350 MSA:00:chiller,toronto_building_permits_cleared,cleared:17 132350 MSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:8676857,8676857,40 KING ST W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2025-11-24,,"PROPOSED NEW MODULAR CHILLER SYSTEM, NEW MAKE-UP WATER STORAGE TANKS, AND NEW DCW BOOSTER PUMPS | Other(MS) | Mechanical(MS) | Office | Office | Office"
permit:cleared:17 142212 BLD:00:chiller,toronto_building_permits_cleared,cleared:17 142212 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:8676857,8676857,40 KING ST W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2017-04-24,,"Scotiabank chiller upgrades project including new modular chiller system, new make-up water storage tanks, and new DCW booster pumps (mechanical standalone permit #17-132350) | Interior Alterations | Building Additions/Alterations | Office/Commercial | Office/Commercial | Office"
permit:cleared:18 146884 BLD:00:chiller,toronto_building_permits_cleared,cleared:18 146884 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:8676857,8676857,40 KING ST W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2018-07-26,,"Proposal for sturctural work related to permit 17-132350 MSA, for chiller upgrades, new makeup water storage and new dcw booster pumps. | Interior Alterations | Building Additions/Alterations | Office | Same | Office"
permit:cleared:22 149597 MSA:00:chiller,toronto_building_permits_cleared,cleared:22 149597 MSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:8676866,8676866,33 YONGE ST,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2024-02-12,,Proposal to replace the chiller in an existing office building. | Other(MS) | Mechanical(MS) | Office | Office | Office
permit:active:07 282618 HVA:00:chiller,toronto_building_permits_active,active:07 282618 HVA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:8677414,8677414,10 WELLINGTON ST E,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,2007-12-21,,HVAC - Replacement of 2 Chiller Units to 8th floor Mechanical Room. ( Structural Pad/Interior Alterations) | Building Permit Related(MS) | Mechanical(MS) | Office/Mech Room | Office/Mech Room | Office
permit:cleared:07 282618 PLB:00:chiller,toronto_building_permits_cleared,cleared:07 282618 PLB:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:8677414,8677414,10 WELLINGTON ST E,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2026-06-08,,Drains to Mech Room.Plumbing - Replacement of 2 Chiller Units to 8th floor Mechanical Room. ( Structural Pad/Interior Alterations) | Building Permit Related(PS) | Plumbing(PS) | Office/Mech Room | Office/Mech Room | Office
permit:active:10 123902 BLD:00:chiller,toronto_building_permits_active,active:10 123902 BLD:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:870176,870176,720 SPADINA AVE,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,2010-03-03,,Interior alterations to the 5th floor for the new chiller replacement. There will be a masonry block wall that will be removed for the chiller replacement and the wall will then be reconstructed. | Interior Alterations | Building Additions/Alterations | Multi Unit Building | Multi Unit Building | Multiple Unit Building
permit:cleared:10 123902 HVA:00:chiller,toronto_building_permits_cleared,cleared:10 123902 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:870176,870176,720 SPADINA AVE,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2026-06-25,,HVAC - Interior alterations to the 5th floor for the new chiller replacement. There will be a masonry block wall that will be removed for the chiller replacement and the wall will then be reconstructed. | Building Permit Related(MS) | Mechanical(MS) | Multi Unit Building | Multi Unit Building | Multiple Unit Building
permit:active:24 254917 MSA:00:chiller,toronto_building_permits_active,active:24 254917 MSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:8708498,8708498,10 YONGE ST,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,2025-01-07,,Proposal for chiller and pump replacement. | Other(MS) | Mechanical(MS) | Apartment | Apartment | Apartment Building
permit:active:24 254917 MSA:01:chiller,toronto_building_permits_active,active:24 254917 MSA:01,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:8708498,8708498,10 YONGE ST,,,chiller,SUPPORTING,RECENT_SOURCE_ACTIVE_MECHANICAL_PERMIT,2025-09-19,,"REV : Revision for the addition of new exhaust system for leak detection system, pot feeder and filter were also replaced and relocated for adequate service clearance on new chiller.Proposal for chiller and pump replacement. | Other(MS) | Mechanical(MS) | Apartment | Apartment | Apartment Building"
permit:cleared:21 246868 BLD:00:chiller,toronto_building_permits_cleared,cleared:21 246868 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:871468,871468,355 ST CLAIR AVE W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2024-10-24,,"Proposal to reduce GHG produced by the exisitng apartment building. Scope of work includes structural work to replace the cooling tower with 3 drycoolers, and replace the existing chiller with a new one in the same location. | Other(BA) | Building Additions/Alterations | Apartment Building | Apartment Building | Apartment Building"
permit:cleared:21 246868 BLD:00:cooling_tower,toronto_building_permits_cleared,cleared:21 246868 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:871468,871468,355 ST CLAIR AVE W,,,cooling_tower,CONFIRMED,COOLING_TOWER_PROJECT_HISTORY,2024-10-24,,"Proposal to reduce GHG produced by the exisitng apartment building. Scope of work includes structural work to replace the cooling tower with 3 drycoolers, and replace the existing chiller with a new one in the same location. | Other(BA) | Building Additions/Alterations | Apartment Building | Apartment Building | Apartment Building"
permit:cleared:21 246868 HVA:00:chiller,toronto_building_permits_cleared,cleared:21 246868 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:871468,871468,355 ST CLAIR AVE W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2024-10-24,,"HVAC - Proposal to reduce GHG produced by the exisitng apartment building. Scope of work includes structural work to replace the cooling tower with 3 drycoolers, and replace the existing chiller with a new one in the same location. | Building Permit Related(MS) | Mechanical(MS) | Apartment Building | Apartment Building | Apartment Building"
permit:cleared:21 246868 HVA:00:cooling_tower,toronto_building_permits_cleared,cleared:21 246868 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:871468,871468,355 ST CLAIR AVE W,,,cooling_tower,CONFIRMED,COOLING_TOWER_PROJECT_HISTORY,2024-10-24,,"HVAC - Proposal to reduce GHG produced by the exisitng apartment building. Scope of work includes structural work to replace the cooling tower with 3 drycoolers, and replace the existing chiller with a new one in the same location. | Building Permit Related(MS) | Mechanical(MS) | Apartment Building | Apartment Building | Apartment Building"
permit:cleared:21 246868 PLB:00:chiller,toronto_building_permits_cleared,cleared:21 246868 PLB:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:871468,871468,355 ST CLAIR AVE W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2022-01-28,,"Plumbing - Proposal to reduce GHG produced by the exisitng apartment building. Scope of work includes structural work to replace the cooling tower with 3 drycoolers, and replace the existing chiller with a new one in the same location. | Building Permit Related(PS) | Plumbing(PS) | Apartment Building | Apartment Building | Apartment Building"
permit:cleared:21 246868 PLB:00:cooling_tower,toronto_building_permits_cleared,cleared:21 246868 PLB:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:871468,871468,355 ST CLAIR AVE W,,,cooling_tower,CONFIRMED,COOLING_TOWER_PROJECT_HISTORY,2022-01-28,,"Plumbing - Proposal to reduce GHG produced by the exisitng apartment building. Scope of work includes structural work to replace the cooling tower with 3 drycoolers, and replace the existing chiller with a new one in the same location. | Building Permit Related(PS) | Plumbing(PS) | Apartment Building | Apartment Building | Apartment Building"
permit:active:07 113215 BLD:00:chiller,toronto_building_permits_active,active:07 113215 BLD:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:873387,873387,110 ST GEORGE ST,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,2007-04-02,,Remove portion of exterior wall for installation of replacement chiller; provide structural reinforcement. | Multiple Projects | Building Additions/Alterations | University Of Toronto | University Of Toronto | University
permit:cleared:07 113215 HVA:00:chiller,toronto_building_permits_cleared,cleared:07 113215 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:873387,873387,110 ST GEORGE ST,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2026-05-12,,HVAC - Remove portion of exterior wall for installation of replacement chiller; provide structural reinforcement. | Building Permit Related(MS) | Mechanical(MS) | University Of Toronto | University Of Toronto | University
permit:cleared:15 208094 MSA:00:chiller,toronto_building_permits_cleared,cleared:15 208094 MSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:874010,874010,70 ST JOSEPH ST,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2025-10-20,,"Proposal to replace two existing make-up air units in the attic with new ones, install a new air cooled chiller, pumps, and piping to feed cooling coils in new make-up air units in existing student residence. | Other(MS) | Mechanical(MS) | Student Residence | Student Residence | University"
permit:active:07 108065 MSA:00:chiller,toronto_building_permits_active,active:07 108065 MSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:874651,874651,2 STRACHAN AVE,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,2007-02-14,,"Proposal to replace 1 chiller & boiler in existing office/theatre building. CNE ""Queen Elizabeth Building"". Convenience address - 200 Princess Blvd. | Alter: Boiler/Furnace/AC Replacement | Mechanical(MS) | Cne Building (Office/Theatre) | Same | Multiple Use/Non Residential"
permit:active:16 243334 MSA:00:chiller,toronto_building_permits_active,active:16 243334 MSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:874651,874651,2 STRACHAN AVE,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,2017-01-09,,Proposal for the addition of a new chiller in the existing multiple use building. Convenience address is 100 Princes' Blvd. | Other(MS) | Mechanical(MS) | Multiple Use | Multiple Use | Multiple Use/Non Residential
permit:cleared:00 150850 CMB:00:chiller,toronto_building_permits_cleared,cleared:00 150850 CMB:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:8896615,8896615,262 RIDLEY BLVD,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,2026-06-08,,EXTAND HEIGHT OF ROOFTOP ACOUSTIC SCREEN AROUND CHILLER TO REDUCE NOISE LEVELS IN COMPLIANCE WITH THE CITY OF NORTH YORK BY-LAW 31317. | Addition to Existing Building | Residential Building Permit | Apartment Building
permit:active:24 187970 BLD:00:chiller,toronto_building_permits_active,active:24 187970 BLD:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:9086232,9086232,399 BATHURST ST,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,2024-09-04,,Relocation of existing chiller unit and associated services serving existing hospital MRI from exteriorground level to rooftop. Provision of chiller support platform. Relocation of existing electrical loadbank and duct bank at ground level. Chiller and load bank serve hospital equipment only. | Other(BA) | Building Additions/Alterations | Hospital | Hospital | Hospital
